https://github.com/pymivn/;https://medium.com/pymi;Blog của PyMi.vn về Python, data analysis, machine learning
https://github.com/hvnsweeting/;http://www.familug.org/;Blog vể Python, Linux, programming...
https://github.com/tung491;https://medium.com/@dosontung007;Blog cá nhân của tung491 về trà sữa, Python, programming... 
